:START_ID(Person),rank:int,:END_ID(Person)
3480, 0, 9885
3480, 1, 5039
3480, 2, 502
3480, 3, 9387
3480, 4, 3224
3480, 5, 6258
3480, 6, 7605
3480, 7, 5147
3481, 0, 7861
3481, 1, 3942
3481, 2, 4948
3481, 3, 6668
3481, 4, 8305
3481, 5, 8822
3482, 0, 9589
3482, 1, 3351
3483, 0, 1267
3483, 1, 2911
3483, 2, 842
3483, 3, 5293
3484, 0, 177
3484, 1, 8288
3484, 2, 4350
3484, 3, 5792
3484, 4, 5497
3484, 5, 8937
3485, 0, 2552
3485, 1, 7015
3485, 2, 9850
3485, 3, 8022
3486, 0, 5636
3486, 1, 280
3486, 2, 5163
3487, 0, 9618
3487, 1, 4255
3488, 0, 4057
3488, 1, 9023
3488, 2, 854
3488, 3, 9051
3488, 4, 3374
3488, 5, 8909
3488, 6, 2158
3489, 0, 3867
3489, 1, 983
3490, 0, 2241
3490, 1, 3017
3490, 2, 5065
3490, 3, 1210
3490, 4, 6353
3490, 5, 6519
3491, 0, 3895
3491, 1, 9731
3491, 2, 8571
3492, 0, 3860
3492, 1, 3056
3492, 2, 176
3492, 3, 9436
3492, 4, 1206
3492, 5, 1489
3492, 6, 2574
3493, 0, 3440
3493, 1, 8326
3493, 2, 3617
3493, 3, 610
3493, 4, 2296
3493, 5, 2083
3493, 6, 4013
3494, 0, 591
3494, 1, 3722
3494, 2, 775
3494, 3, 5699
3494, 4, 6877
3495, 0, 2562
3495, 1, 8195
3496, 0, 9763
3496, 1, 8183
3496, 2, 382
3496, 3, 4320
3496, 4, 796
3496, 5, 5609
3496, 6, 5101
3496, 7, 6396
3496, 8, 9377
3496, 9, 9333
3496, 10, 6400
3497, 0, 4677
3497, 1, 1139
3497, 2, 8537
3497, 3, 6501
3498, 0, 2682
3499, 0, 3241
3499, 1, 1791
3499, 2, 4924
3499, 3, 1704
3499, 4, 2785
3499, 5, 4098
3499, 6, 8151
3499, 7, 2972
3500, 0, 846
3500, 1, 4474
3500, 2, 1605
3500, 3, 7332
3500, 4, 3372
3500, 5, 5402
3500, 6, 1904
3500, 7, 443
3501, 0, 3841
3501, 1, 8321
3501, 2, 914
3501, 3, 35
3502, 0, 1469
3502, 1, 2032
3502, 2, 6717
3502, 3, 4055
3502, 4, 2886
3502, 5, 4913
3502, 6, 1063
3502, 7, 5050
3502, 8, 2133
3503, 0, 4362
3503, 1, 6857
3503, 2, 745
3503, 3, 1342
3503, 4, 1161
3504, 0, 5139
3504, 1, 1761
3504, 2, 6766
3504, 3, 8844
3504, 4, 9454
3504, 5, 5376
3504, 6, 2823
3504, 7, 1317
3505, 0, 3938
3505, 1, 812
3505, 2, 5419
3505, 3, 4768
3505, 4, 481
3505, 5, 622
3505, 6, 1039
3506, 0, 9303
3506, 1, 8212
3506, 2, 6614
3507, 0, 6107
3507, 1, 9333
3507, 2, 1397
3507, 3, 1199
3507, 4, 2315
3508, 0, 6420
3508, 1, 3050
3508, 2, 4740
3508, 3, 4075
3508, 4, 7308
3509, 0, 1141
3509, 1, 3768
3509, 2, 1336
3509, 3, 5330
3509, 4, 1273
3510, 0, 7296
3510, 1, 9937
3510, 2, 9630
3510, 3, 7578
3510, 4, 5062
3510, 5, 1928
3510, 6, 6671
3511, 0, 1069
3512, 0, 7966
3512, 1, 5714
3512, 2, 9751
3512, 3, 355
3512, 4, 3201
3512, 5, 8743
3513, 0, 3743
3513, 1, 2507
3513, 2, 2141
3513, 3, 8972
3513, 4, 762
3513, 5, 2619
3514, 0, 7434
3514, 1, 9888
3514, 2, 8921
3514, 3, 373
3514, 4, 8826
3514, 5, 3073
3514, 6, 4261
3514, 7, 9733
3515, 0, 2481
3515, 1, 8834
3515, 2, 2778
3515, 3, 6873
3515, 4, 9953
3515, 5, 4114
3515, 6, 2370
3515, 7, 6649
3515, 8, 4187
3515, 9, 179
3515, 10, 2246
3515, 11, 4002
3516, 0, 3892
3516, 1, 2762
3516, 2, 951
3516, 3, 1809
3516, 4, 877
3517, 0, 4656
3517, 1, 7540
3517, 2, 9793
3517, 3, 1308
3517, 4, 1061
3517, 5, 7454
3518, 0, 2912
3518, 1, 1101
3518, 2, 2041
3518, 3, 968
3519, 0, 9689
3519, 1, 2260
3519, 2, 1031
3519, 3, 71
3519, 4, 9863
3520, 0, 8479
3520, 1, 1914
3520, 2, 7183
3520, 3, 2906
3520, 4, 2171
3521, 0, 5982
3521, 1, 4837
3521, 2, 2883
3521, 3, 4714
3521, 4, 4652
3521, 5, 3320
3521, 6, 8938
3521, 7, 1922
3522, 0, 8352
3522, 1, 9931
3523, 0, 2863
3523, 1, 9578
3523, 2, 8925
3523, 3, 5857
3523, 4, 3350
3524, 0, 9925
3524, 1, 7734
3524, 2, 1486
3524, 3, 6000
3524, 4, 2056
3524, 5, 4721
3524, 6, 5521
3525, 0, 5521
3525, 1, 1514
3525, 2, 7084
3525, 3, 9754
3525, 4, 4455
3525, 5, 6148
3525, 6, 1368
3526, 0, 6781
3526, 1, 9407
3526, 2, 8009
3526, 3, 477
3526, 4, 871
3526, 5, 4457
3526, 6, 8414
3526, 7, 6621
3527, 0, 4390
3527, 1, 3543
3527, 2, 2210
3527, 3, 9488
3527, 4, 670
3528, 0, 3578
3528, 1, 9688
3528, 2, 3641
3528, 3, 2018
3528, 4, 1931
3528, 5, 881
3528, 6, 8422
3528, 7, 8268
3528, 8, 3453
3528, 9, 5503
3528, 10, 1736
3528, 11, 7956
3528, 12, 2572
3528, 13, 1851
3529, 0, 4374
3529, 1, 2508
3529, 2, 2187
3529, 3, 1721
3529, 4, 9183
3530, 0, 7701
3530, 1, 672
3530, 2, 6700
3530, 3, 4573
3530, 4, 4480
3531, 0, 9758
3531, 1, 1738
3531, 2, 9296
3531, 3, 6038
3531, 4, 5688
3531, 5, 8665
3532, 0, 3091
3533, 0, 9320
3534, 0, 3879
3534, 1, 8722
3534, 2, 7534
3534, 3, 6705
3534, 4, 8160
3534, 5, 9746
3534, 6, 7469
3535, 0, 9040
3535, 1, 9097
3535, 2, 7931
3535, 3, 1837
3536, 0, 6503
3536, 1, 5328
3536, 2, 9280
3536, 3, 4524
3537, 0, 6927
3537, 1, 274
3537, 2, 498
3537, 3, 385
3538, 0, 9527
3538, 1, 285
3538, 2, 746
3538, 3, 2983
3538, 4, 4792
3539, 0, 1866
3539, 1, 5128
3539, 2, 1482
3540, 0, 2350
3540, 1, 289
3540, 2, 3020
3540, 3, 3427
3540, 4, 5895
3540, 5, 4188
3540, 6, 8406
3540, 7, 2564
3540, 8, 1830
3541, 0, 4510
3541, 1, 3809
3541, 2, 8885
3541, 3, 1265
3542, 0, 2763
3542, 1, 3361
3542, 2, 4008
3542, 3, 652
3543, 0, 730
3543, 1, 3132
3543, 2, 7657
3543, 3, 4591
3543, 4, 7512
3543, 5, 3039
3543, 6, 880
3543, 7, 2540
3544, 0, 7616
3544, 1, 2335
3544, 2, 9683
3544, 3, 4039
3544, 4, 4294
3544, 5, 8268
3545, 0, 5073
3545, 1, 8273
3545, 2, 1633
3545, 3, 262
3545, 4, 9246
3545, 5, 7645
3546, 0, 2806
3546, 1, 4454
3546, 2, 2895
3546, 3, 839
3546, 4, 8300
3546, 5, 4964
3546, 6, 4006
3546, 7, 5970
3547, 0, 166
3547, 1, 6682
3547, 2, 4699
3547, 3, 281
3547, 4, 9787
3548, 0, 4036
3548, 1, 821
3548, 2, 416
3548, 3, 4052
3549, 0, 4443
3549, 1, 1490
3549, 2, 7216
3549, 3, 9853
3549, 4, 2853
3549, 5, 7710
3549, 6, 6985
3549, 7, 4356
3550, 0, 1824
3550, 1, 7827
3550, 2, 3371
3550, 3, 9433
3551, 0, 353
3551, 1, 2071
3551, 2, 7263
3551, 3, 6503
3552, 0, 2901
3552, 1, 3998
3552, 2, 950
3552, 3, 9351
3552, 4, 9981
3552, 5, 1250
3552, 6, 4120
3552, 7, 8987
3552, 8, 5617
3553, 0, 7893
3553, 1, 4849
3553, 2, 2135
3553, 3, 4690
3553, 4, 1985
3553, 5, 2184
3553, 6, 8132
3553, 7, 1492
3553, 8, 8084
3553, 9, 3411
3553, 10, 8010
3553, 11, 1312
3554, 0, 6678
3554, 1, 8381
3554, 2, 564
3555, 0, 8864
3556, 0, 4707
3557, 0, 4627
3557, 1, 4390
3557, 2, 2721
3557, 3, 9694
3557, 4, 6899
3557, 5, 3363
3557, 6, 6916
3558, 0, 4132
3558, 1, 3619
3558, 2, 2122
3558, 3, 8162
3559, 0, 8794
3559, 1, 2258
3559, 2, 3902
3559, 3, 3893
3559, 4, 6617
3559, 5, 61
3559, 6, 3685
3559, 7, 4333
3560, 0, 7195
3560, 1, 8370
3560, 2, 5645
3560, 3, 7757
3560, 4, 5730
3560, 5, 5866
3560, 6, 1624
3560, 7, 7753
3560, 8, 773
3560, 9, 1204
3560, 10, 9716
3561, 0, 1632
3561, 1, 2875
3561, 2, 2883
3561, 3, 6418
3562, 0, 2982
3562, 1, 1144
3563, 0, 9137
3563, 1, 121
3563, 2, 2148
3563, 3, 1943
3563, 4, 3401
3563, 5, 8332
3564, 0, 1812
3564, 1, 7268
3564, 2, 5788
3564, 3, 1064
3564, 4, 5177
3564, 5, 1501
3564, 6, 2447
3565, 0, 6033
3565, 1, 6509
3565, 2, 6752
3565, 3, 3329
3565, 4, 2611
3565, 5, 8956
3566, 0, 7362
3566, 1, 8546
3566, 2, 9811
3566, 3, 7282
3566, 4, 9496
3566, 5, 5584
3566, 6, 5408
3566, 7, 1967
3566, 8, 526
3566, 9, 1072
3567, 0, 3474
3567, 1, 6442
3567, 2, 8628
3567, 3, 9676
3567, 4, 2578
3567, 5, 9258
3567, 6, 3524
3567, 7, 615
3568, 0, 9631
3568, 1, 3378
3568, 2, 6104
3568, 3, 6002
3568, 4, 3316
3568, 5, 5176
3568, 6, 3584
3568, 7, 6892
3569, 0, 1543
3569, 1, 7673
3569, 2, 267
3569, 3, 8015
3570, 0, 6861
3570, 1, 2166
3570, 2, 38
3570, 3, 1529
3570, 4, 706
3570, 5, 8967
3570, 6, 9646
3570, 7, 3262
3570, 8, 6556
3570, 9, 9
3571, 0, 2919
3571, 1, 8842
3571, 2, 1027
3571, 3, 7551
3571, 4, 8392
3572, 0, 5046
3572, 1, 5515
3572, 2, 8933
3572, 3, 5882
3572, 4, 6230
3572, 5, 5119
3572, 6, 1488
3572, 7, 5849
3573, 0, 2982
3573, 1, 6658
3573, 2, 2282
3573, 3, 4872
3574, 0, 653
3575, 0, 1027
3575, 1, 8726
3575, 2, 981
3575, 3, 2774
3575, 4, 3172
3575, 5, 1051
3576, 0, 5679
3576, 1, 771
3577, 0, 2211
3578, 0, 3528
3578, 1, 6078
3578, 2, 3516
3578, 3, 6378
3578, 4, 6207
3578, 5, 632
3579, 0, 9871
3579, 1, 176
3579, 2, 2795
3579, 3, 379
3580, 0, 9194
3580, 1, 1781
3580, 2, 8420
3580, 3, 4882
3580, 4, 1015
3580, 5, 4743
3580, 6, 6657
3580, 7, 378
3580, 8, 8076
3581, 0, 5233
3581, 1, 2453
3581, 2, 5374
3581, 3, 226
3581, 4, 5505
3581, 5, 2735
3582, 0, 9104
3582, 1, 5495
3582, 2, 1513
3582, 3, 5388
3582, 4, 8905
3582, 5, 6291
3583, 0, 294
3583, 1, 1227
3583, 2, 1262
3583, 3, 922
3583, 4, 7851
3583, 5, 8709
3583, 6, 1024
3583, 7, 3483
3583, 8, 1648
3583, 9, 8403
3584, 0, 8329
3584, 1, 1431
3584, 2, 9528
3584, 3, 5435
3584, 4, 7395
3585, 0, 2998
3585, 1, 5386
3585, 2, 6013
3585, 3, 7152
3585, 4, 722
3585, 5, 9058
3585, 6, 7306
3585, 7, 105
3586, 0, 9752
3586, 1, 7939
3586, 2, 6394
3586, 3, 5604
3586, 4, 1215
3586, 5, 9175
3586, 6, 2343
3586, 7, 1842
3586, 8, 6544
3586, 9, 5105
3587, 0, 5107
3587, 1, 7556
3587, 2, 3573
3587, 3, 3183
3587, 4, 2404
3587, 5, 281
3588, 0, 3266
3588, 1, 28
3588, 2, 2177
3588, 3, 9438
3588, 4, 3181
3588, 5, 7959
3589, 0, 9603
3589, 1, 5417
3589, 2, 6592
3589, 3, 7543
3589, 4, 5214
3590, 0, 2697
3591, 0, 2386
3591, 1, 3127
3591, 2, 710
3591, 3, 4334
3591, 4, 1558
3591, 5, 7642
3591, 6, 953
3591, 7, 7431
3591, 8, 6061
3592, 0, 2436
3592, 1, 3043
3592, 2, 7353
3592, 3, 5147
3592, 4, 740
3592, 5, 5418
3593, 0, 6925
3593, 1, 8709
3593, 2, 2294
3593, 3, 6198
3593, 4, 4643
3593, 5, 2949
3593, 6, 6384
3594, 0, 136
3594, 1, 1604
3594, 2, 1009
3594, 3, 8050
3594, 4, 4680
3594, 5, 1336
3594, 6, 6473
3594, 7, 7618
3595, 0, 3031
3595, 1, 9926
3596, 0, 4177
3596, 1, 8917
3596, 2, 4860
3596, 3, 9027
3596, 4, 883
3597, 0, 5628
3597, 1, 7383
3597, 2, 7939
3597, 3, 2225
3597, 4, 3468
3597, 5, 8505
3598, 0, 6412
3598, 1, 8329
3598, 2, 7249
3598, 3, 6813
3598, 4, 7529
3598, 5, 3288
3598, 6, 2590
3599, 0, 6584
3599, 1, 8431
3599, 2, 8355
3599, 3, 2105
3599, 4, 6600
3599, 5, 2292
3599, 6, 8109
3600, 0, 757
3600, 1, 1413
3600, 2, 2969
3600, 3, 5090
3600, 4, 5482
3600, 5, 3106
3600, 6, 9060
3600, 7, 3507
3600, 8, 8091
3600, 9, 1208
3601, 0, 2897
3601, 1, 684
3601, 2, 2204
3601, 3, 7177
3602, 0, 2213
3602, 1, 1331
3602, 2, 560
3602, 3, 3613
3603, 0, 4621
3603, 1, 1435
3603, 2, 801
3603, 3, 5021
3603, 4, 7887
3604, 0, 4694
3604, 1, 240
3604, 2, 1598
3604, 3, 2482
3604, 4, 3087
3604, 5, 6070
3604, 6, 5857
3604, 7, 9255
3604, 8, 2823
3604, 9, 816
3604, 10, 4500
3604, 11, 2545
3604, 12, 7012
3605, 0, 243
3605, 1, 1182
3605, 2, 8703
3606, 0, 4525
3606, 1, 2920
3606, 2, 2740
3606, 3, 8449
3606, 4, 6812
3607, 0, 5722
3607, 1, 9706
3607, 2, 7894
3607, 3, 4294
3607, 4, 2761
3607, 5, 1174
3607, 6, 3809
3608, 0, 4772
3608, 1, 9516
3608, 2, 4910
3608, 3, 9954
3608, 4, 8402
3608, 5, 9915
3608, 6, 2603
3608, 7, 5442
3608, 8, 2365
3608, 9, 240
3608, 10, 1021
3608, 11, 7798
3608, 12, 2081
3609, 0, 3092
3609, 1, 2510
3609, 2, 1624
3609, 3, 4093
3610, 0, 9762
3610, 1, 5975
3610, 2, 8729
3610, 3, 1711
3610, 4, 157
3611, 0, 1182
3611, 1, 8048
3611, 2, 6613
3611, 3, 3366
3611, 4, 6846
3611, 5, 4890
3612, 0, 3473
3612, 1, 1081
3612, 2, 7595
3613, 0, 3602
3613, 1, 2922
3613, 2, 4813
3613, 3, 2526
3613, 4, 8683
3613, 5, 7329
3613, 6, 3679
3613, 7, 1498
3614, 0, 8553
3614, 1, 2556
3615, 0, 2383
3615, 1, 9332
3615, 2, 3558
3615, 3, 5054
3615, 4, 929
3615, 5, 5173
3616, 0, 1265
3616, 1, 4520
3616, 2, 2878
3616, 3, 9707
3616, 4, 8490
3616, 5, 2981
3616, 6, 4540
3617, 0, 4746
3617, 1, 6797
3617, 2, 3493
3617, 3, 8838
3618, 0, 3007
3618, 1, 2107
3618, 2, 6299
3618, 3, 3232
3618, 4, 3535
3618, 5, 3890
3618, 6, 5647
3618, 7, 4551
3618, 8, 7214
3618, 9, 3233
3619, 0, 4034
3619, 1, 9179
3619, 2, 9496
3619, 3, 3250
3619, 4, 6976
3619, 5, 8734
3619, 6, 1205
3619, 7, 3558
3619, 8, 738
3620, 0, 1552
3620, 1, 9132
3620, 2, 7457
3620, 3, 1969
3620, 4, 5334
3621, 0, 893
3621, 1, 4653
3621, 2, 5616
3621, 3, 2056
3621, 4, 2827
3621, 5, 6757
3621, 6, 8705
3621, 7, 1731
3621, 8, 8245
3621, 9, 5565
3622, 0, 4819
3622, 1, 4285
3622, 2, 920
3622, 3, 8931
3623, 0, 4551
3623, 1, 2630
3623, 2, 7889
3623, 3, 5315
3623, 4, 9138
3623, 5, 328
3624, 0, 9923
3624, 1, 5366
3624, 2, 7344
3624, 3, 8729
3624, 4, 3429
3624, 5, 2102
3625, 0, 682
3625, 1, 1049
3625, 2, 3966
3626, 0, 8136
3626, 1, 5408
3626, 2, 5758
3626, 3, 2903
3626, 4, 1050
3626, 5, 7211
3627, 0, 2351
3627, 1, 3790
3627, 2, 54
3627, 3, 3572
3627, 4, 156
3627, 5, 3929
3627, 6, 1695
3627, 7, 5937
3627, 8, 796
3627, 9, 5198
3628, 0, 99
3629, 0, 2261
3629, 1, 978
3629, 2, 3968
3629, 3, 4437
3629, 4, 444
3629, 5, 4647
3629, 6, 571
3629, 7, 1926
3629, 8, 2317
3629, 9, 8714
3630, 0, 8750
3630, 1, 228
3630, 2, 4065
3630, 3, 4033
3630, 4, 3516
3630, 5, 6598
3630, 6, 6160
3631, 0, 6167
3631, 1, 9374
3631, 2, 6176
3631, 3, 5723
3631, 4, 749
3631, 5, 2906
3631, 6, 1178
3631, 7, 5848
3631, 8, 2125
3631, 9, 1220
3632, 0, 794
3632, 1, 7015
3632, 2, 840
3632, 3, 6331
3632, 4, 6380
3632, 5, 7634
3633, 0, 3816
3633, 1, 382
3633, 2, 3460
3633, 3, 3749
3633, 4, 5347
3633, 5, 2744
3634, 0, 9898
3634, 1, 6280
3634, 2, 9293
3634, 3, 4327
3634, 4, 3000
3635, 0, 1551
3635, 1, 6692
3635, 2, 2491
3635, 3, 1170
3636, 0, 7354
3636, 1, 378
3636, 2, 1641
3637, 0, 861
3637, 1, 2380
3638, 0, 4378
3639, 0, 1979
3640, 0, 2251
3640, 1, 4449
3640, 2, 1464
3640, 3, 9094
3640, 4, 4422
3640, 5, 4104
3640, 6, 9706
3640, 7, 3824
3640, 8, 669
3640, 9, 969
3641, 0, 1361
3642, 0, 2861
3642, 1, 2787
3642, 2, 2797
3642, 3, 3840
3642, 4, 1005
3642, 5, 5148
3643, 0, 5547
3643, 1, 3802
3643, 2, 1316
3643, 3, 8099
3643, 4, 8163
3644, 0, 2770
3644, 1, 9571
3644, 2, 9760
3644, 3, 8704
3644, 4, 1366
3644, 5, 5422
3644, 6, 608
3645, 0, 3194
3645, 1, 2864
3645, 2, 4293
3645, 3, 4486
3646, 0, 1291
3646, 1, 2802
3646, 2, 7180
3646, 3, 8045
3646, 4, 8140
3646, 5, 9495
3646, 6, 7628
3646, 7, 6214
3646, 8, 5723
3647, 0, 3237
3647, 1, 1516
3648, 0, 4825
3648, 1, 2657
3648, 2, 6479
3649, 0, 2636
3650, 0, 6567
3650, 1, 8564
3650, 2, 7289
3650, 3, 704
3650, 4, 460
3650, 5, 3969
3650, 6, 7239
3650, 7, 5117
3650, 8, 810
3650, 9, 2281
3651, 0, 6713
3651, 1, 4971
3651, 2, 1531
3651, 3, 9628
3651, 4, 6351
3651, 5, 46
3652, 0, 1462
3652, 1, 7454
3652, 2, 9590
3652, 3, 7924
3652, 4, 6489
3652, 5, 1892
3652, 6, 2866
3653, 0, 390
3654, 0, 8688
3654, 1, 8993
3654, 2, 1173
3654, 3, 8039
3654, 4, 6028
3654, 5, 390
3654, 6, 6581
3654, 7, 7754
3654, 8, 9994
3654, 9, 2745
3654, 10, 1684
3654, 11, 4538
3654, 12, 220
3655, 0, 787
3655, 1, 2554
3655, 2, 2034
3655, 3, 1595
3655, 4, 5565
3655, 5, 4890
3655, 6, 5050
3655, 7, 4925
3655, 8, 6164
3655, 9, 6573
3656, 0, 8245
3656, 1, 670
3656, 2, 233
3656, 3, 9028
3656, 4, 9683
3656, 5, 826
3657, 0, 1555
3657, 1, 2721
3657, 2, 4244
3657, 3, 4977
3657, 4, 1917
3657, 5, 562
3657, 6, 2785
3658, 0, 7035
3658, 1, 4979
3658, 2, 5910
3658, 3, 2142
3658, 4, 3051
3658, 5, 2091
3658, 6, 2176
3658, 7, 9981
3659, 0, 4690
3659, 1, 1145
3659, 2, 3305
3659, 3, 1880
3659, 4, 5922
3659, 5, 7499
3659, 6, 8829
3659, 7, 6908
3659, 8, 8427
3659, 9, 6188
3659, 10, 9327
3659, 11, 6230
3660, 0, 473
3661, 0, 1011
3661, 1, 1512
3662, 0, 9859
3662, 1, 2547
3662, 2, 880
3662, 3, 8935
3662, 4, 6240
3662, 5, 1925
3663, 0, 9080
3663, 1, 9625
3663, 2, 264
3663, 3, 4966
3663, 4, 1710
3663, 5, 6909
3663, 6, 9504
3664, 0, 1403
3664, 1, 2826
3664, 2, 1997
3665, 0, 354
3665, 1, 2353
3665, 2, 4331
3665, 3, 242
3665, 4, 2903
3665, 5, 2361
3666, 0, 823
3666, 1, 2356
3666, 2, 1017
3667, 0, 1030
3667, 1, 1129
3667, 2, 16
3667, 3, 2536
3667, 4, 9936
3668, 0, 672
3668, 1, 7438
3668, 2, 7855
3668, 3, 5371
3668, 4, 8958
3668, 5, 7893
3669, 0, 6402
3669, 1, 8017
3669, 2, 9093
3670, 0, 8244
3670, 1, 1903
3670, 2, 353
3670, 3, 363
3670, 4, 5449
3670, 5, 664
3670, 6, 320
3670, 7, 7038
3670, 8, 4421
3670, 9, 5373
3671, 0, 6108
3671, 1, 8143
3671, 2, 5399
3671, 3, 5183
3672, 0, 9677
3672, 1, 6017
3672, 2, 6063
3672, 3, 3174
3672, 4, 7651
3672, 5, 8522
3673, 0, 2531
3673, 1, 7085
3673, 2, 2037
3673, 3, 940
3674, 0, 9261
3674, 1, 4118
3674, 2, 779
3675, 0, 7823
3675, 1, 2729
3675, 2, 8279
3675, 3, 2085
3675, 4, 8740
3675, 5, 3756
3675, 6, 24
3676, 0, 1984
3677, 0, 8428
3677, 1, 6917
3677, 2, 1833
3677, 3, 8610
3677, 4, 2020
3677, 5, 665
3677, 6, 6701
3677, 7, 883
3677, 8, 5993
3678, 0, 2684
3678, 1, 3989
3678, 2, 9263
3678, 3, 2721
3679, 0, 2724
3679, 1, 4800
3679, 2, 7478
3679, 3, 310
3679, 4, 3602
3680, 0, 4659
3680, 1, 2652
3680, 2, 3340
3680, 3, 6477
3680, 4, 9991
3680, 5, 6997
3680, 6, 5425
3680, 7, 4914
3681, 0, 5163
3681, 1, 2910
3681, 2, 126
3681, 3, 794
3681, 4, 9327
3682, 0, 8302
3682, 1, 586
3682, 2, 6397
3682, 3, 7149
3683, 0, 986
3683, 1, 6724
3683, 2, 3755
3683, 3, 1623
3683, 4, 2088
3683, 5, 3595
3683, 6, 8968
3683, 7, 2145
3683, 8, 9901
3683, 9, 457
3683, 10, 6868
3683, 11, 4727
3684, 0, 2988
3684, 1, 5016
3684, 2, 2119
3684, 3, 2367
3684, 4, 755
3684, 5, 8455
3684, 6, 4504
3684, 7, 4700
3684, 8, 1223
3685, 0, 8837
3685, 1, 7457
3686, 0, 851
3686, 1, 1131
3686, 2, 114
3686, 3, 4927
3686, 4, 7491
3686, 5, 3182
3686, 6, 9386
3686, 7, 2296
3686, 8, 7484
3687, 0, 6454
3687, 1, 6610
3687, 2, 3437
3687, 3, 4638
3687, 4, 7630
3687, 5, 5293
3688, 0, 9324
3688, 1, 756
3688, 2, 7921
3688, 3, 2593
3688, 4, 1270
3689, 0, 9864
3689, 1, 8035
3689, 2, 2318
3689, 3, 1954
3689, 4, 6691
3690, 0, 8346
3690, 1, 276
3690, 2, 4601
3690, 3, 9529
3690, 4, 255
3690, 5, 1501
3690, 6, 4927
3690, 7, 60
3691, 0, 3465
3691, 1, 8187
3691, 2, 6159
3691, 3, 946
3691, 4, 1568
3691, 5, 2803
3692, 0, 7137
3692, 1, 2391
3692, 2, 7627
3692, 3, 1567
3692, 4, 2227
3692, 5, 9232
3693, 0, 6565
3693, 1, 7125
3693, 2, 399
3693, 3, 9814
3693, 4, 4889
3694, 0, 376
3694, 1, 2713
3694, 2, 5688
3694, 3, 3302
3694, 4, 4040
3694, 5, 7638
3694, 6, 5158
3694, 7, 4158
3694, 8, 1981
3694, 9, 4196
3695, 0, 1061
3695, 1, 5154
3695, 2, 2445
3695, 3, 3283
3695, 4, 6033
3695, 5, 4576
3695, 6, 7842
3696, 0, 6948
3696, 1, 7525
3696, 2, 5186
3696, 3, 5842
3696, 4, 8969
3697, 0, 1450
3697, 1, 1813
3697, 2, 3875
3697, 3, 513
3697, 4, 3101
3697, 5, 5169
3697, 6, 4869
3697, 7, 6064
3697, 8, 6175
3697, 9, 7915
3697, 10, 6322
3698, 0, 6632
3698, 1, 2736
3698, 2, 8351
3698, 3, 3369
3698, 4, 120
3698, 5, 8554
3699, 0, 545
3699, 1, 1332
3699, 2, 8039
3699, 3, 1484
3699, 4, 7668
3700, 0, 286
3700, 1, 5633
3700, 2, 5642
3700, 3, 8969
3700, 4, 913
3701, 0, 1102
3701, 1, 2389
3702, 0, 4969
3702, 1, 4837
3702, 2, 4355
3702, 3, 9850
3703, 0, 1993
3703, 1, 104
3703, 2, 3848
3703, 3, 6618
3703, 4, 5555
3703, 5, 1551
3703, 6, 7771
3703, 7, 3329
3704, 0, 7890
3704, 1, 4556
3704, 2, 4659
3704, 3, 3005
3704, 4, 8557
3704, 5, 6873
3704, 6, 7358
3704, 7, 1690
3705, 0, 1357
3705, 1, 9225
3705, 2, 4087
3705, 3, 1768
3705, 4, 6260
3705, 5, 8946
3706, 0, 544
3707, 0, 7319
3707, 1, 2104
3707, 2, 1218
3707, 3, 567
3707, 4, 3389
3707, 5, 690
3708, 0, 2213
3708, 1, 2918
3708, 2, 5667
3708, 3, 8933
3709, 0, 3629
3709, 1, 447
3709, 2, 9384
3709, 3, 2123
3709, 4, 1001
3709, 5, 8914
3709, 6, 9391
3709, 7, 1574
3710, 0, 8381
3710, 1, 3689
3710, 2, 1566
3710, 3, 5122
3710, 4, 417
3710, 5, 9733
3710, 6, 4141
3710, 7, 3650
3710, 8, 59
3710, 9, 2218
3711, 0, 3640
3711, 1, 7360
3712, 0, 5969
3712, 1, 5534
3712, 2, 944
3712, 3, 1311
3712, 4, 7329
3712, 5, 9345
3712, 6, 2891
3713, 0, 7960
3713, 1, 3704
3713, 2, 3298
3713, 3, 1231
3713, 4, 7394
3713, 5, 2503
3713, 6, 5179
3714, 0, 8666
3714, 1, 845
3714, 2, 6249
3714, 3, 4266
3714, 4, 1489
3714, 5, 2524
3714, 6, 4680
3715, 0, 7973
3715, 1, 3045
3715, 2, 780
3715, 3, 2759
3715, 4, 4718
3715, 5, 568
3716, 0, 4214
3716, 1, 9696
3716, 2, 9990
3716, 3, 3084
3716, 4, 353
3716, 5, 5115
3717, 0, 2719
3717, 1, 503
3717, 2, 4554
3717, 3, 2893
3718, 0, 8393
3718, 1, 8940
3718, 2, 1476
3718, 3, 7815
3718, 4, 1028
3718, 5, 1466
3719, 0, 8776
3719, 1, 6374
3719, 2, 2047
3719, 3, 361
3719, 4, 2242
3719, 5, 614
3719, 6, 2587
3720, 0, 2040
3720, 1, 1606
3721, 0, 1580
3721, 1, 9129
3721, 2, 1708
3721, 3, 2323
3722, 0, 9755
3722, 1, 3494
3722, 2, 4425
3722, 3, 2877
3723, 0, 2394
3723, 1, 9024
3723, 2, 3297
3723, 3, 2247
3723, 4, 9341
3724, 0, 328
3725, 0, 2125
3725, 1, 1468
3725, 2, 377
3726, 0, 8027
3727, 0, 9799
3727, 1, 5971
3727, 2, 4867
3728, 0, 5753
3728, 1, 7878
3728, 2, 4875
3728, 3, 1235
3729, 0, 6751
3729, 1, 3558
3729, 2, 2262
